System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
freecol,freecol-0.5.3,net/sf/freecol/client/control/ConnectController$1$1,0,1303,,java/lang/Object,1,2,2,2,0,0,1,7,2,23,8,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/control/ConnectController$1$2,0,1548,,java/lang/Object,1,2,2,2,0,0,1,9,3,29,9,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/control/ConnectController$1$3,0,1548,,java/lang/Object,1,2,2,2,0,0,1,9,3,29,9,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/control/ConnectController$1$4,0,1548,,java/lang/Object,1,2,2,2,0,0,1,9,3,29,9,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/control/ConnectController$1ErrorJob,0,983,,java/lang/Object,1,3,2,2,0,0,2,6,2,21,10,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/control/InGameController,0,49219,public final super,java/lang/Object,1,6,1,66,2,2,42,59,404,5425,1533,354,36,
freecol,freecol-0.5.3,net/sf/freecol/client/control/InGameController$1,0,1904,,java/lang/Thread,0,3,3,3,1,2,3,12,3,40,13,1,3,
freecol,freecol-0.5.3,net/sf/freecol/client/control/InGameController$1$1,0,932,,java/lang/Object,1,1,1,2,0,0,1,5,2,16,5,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/control/InGameController$1$2,0,922,,java/lang/Object,1,1,1,2,0,0,1,5,2,12,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/control/InGameController$2,0,2220,,java/lang/Object,1,4,4,4,0,0,1,14,7,66,20,2,3,
freecol,freecol-0.5.3,net/sf/freecol/client/control/InGameInputHandler,0,20810,public final super,net/sf/freecol/client/control/InputHandler,0,5,1,24,1,4,7,44,116,2246,526,266,27,
freecol,freecol-0.5.3,net/sf/freecol/client/control/InGameInputHandler$1,0,968,,java/lang/Object,1,2,2,2,0,0,1,6,2,14,6,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/control/InGameInputHandler$2,0,1581,,java/lang/Object,1,3,3,2,0,0,1,8,2,35,13,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/control/InGameInputHandler$3,0,1089,,java/lang/Object,1,2,2,2,0,0,1,7,2,17,7,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/control/InGameInputHandler$4,0,1583,,java/lang/Object,1,2,2,2,0,0,1,9,2,27,9,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/control/InputHandler,0,2383,public abstract super,java/lang/Object,1,6,1,7,2,1,3,13,8,41,8,1,2,
freecol,freecol-0.5.3,net/sf/freecol/client/control/InputHandler$1,0,1145,,java/lang/Object,1,1,1,2,0,0,1,6,4,29,7,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/control/PreGameController,0,10577,public final super,java/lang/Object,0,7,1,15,1,0,8,47,24,423,109,28,14,
freecol,freecol-0.5.3,net/sf/freecol/client/control/PreGameInputHandler,0,8217,public final super,net/sf/freecol/client/control/InputHandler,1,5,1,18,1,1,2,29,35,474,127,42,6,
freecol,freecol-0.5.3,net/sf/freecol/client/control/PreGameInputHandler$1,0,1255,,java/lang/Thread,0,1,1,2,0,0,1,7,3,23,5,1,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/Canvas,0,38610,public final super,javax/swing/JLayeredPane,0,71,1,94,4,3,102,96,178,2619,828,136,51,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/Canvas$1,0,887,,java/lang/Thread,0,1,1,2,0,0,1,5,2,13,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/Canvas$ChatDisplayThread,0,1010,final private,java/lang/Thread,0,1,1,2,0,0,1,5,3,20,5,1,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/Canvas$TakeFocusThread,0,1686,final private,java/lang/Thread,0,3,1,5,0,0,1,9,8,57,14,2,2,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/CanvasKeyListener,0,3457,public final super,java/lang/Object,1,7,1,6,1,0,1,14,15,139,27,1,2,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/CanvasMouseListener,0,3297,public final super,java/lang/Object,1,5,0,6,0,0,1,13,13,107,33,2,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/CanvasMouseMotionListener,0,2709,public final super,java/lang/Object,1,8,0,3,0,1,2,14,10,81,29,3,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/CanvasMouseMotionListener$ScrollThread,0,2739,private,java/lang/Thread,0,5,1,4,0,0,1,10,23,229,71,13,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FAFile,0,4933,public super,java/lang/Object,0,5,0,6,0,3,4,19,25,487,165,66,14,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FAFile$1,1,211,static,java/lang/Object,0,0,0,0,0,0,2,1,0,0,0,0,0,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FAFile$FALetter,0,874,private,java/lang/Object,0,4,1,2,1,0,1,7,2,10,5,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FAFile$FAName,0,898,private,java/lang/Object,0,5,1,2,1,0,1,7,2,10,5,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar,0,17998,public super,javax/swing/JMenuBar,0,23,6,9,4,33,35,68,26,1559,434,93,44,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$1,0,913,,java/lang/Object,1,1,1,2,0,0,1,6,2,11,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$10,0,1237,,java/lang/Object,1,1,1,2,0,0,1,7,3,20,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$11,0,1251,,java/lang/Object,1,1,1,2,0,0,1,7,3,20,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$12,0,1237,,java/lang/Object,1,1,1,2,0,0,1,7,3,20,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$13,0,1263,,java/lang/Object,1,1,1,2,0,0,1,7,3,20,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$14,0,1235,,java/lang/Object,1,1,1,2,0,0,1,7,3,20,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$15,0,934,,java/lang/Object,1,1,1,2,0,0,1,6,2,12,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$16,0,934,,java/lang/Object,1,1,1,2,0,0,1,6,2,12,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$17,0,934,,java/lang/Object,1,1,1,2,0,0,1,6,2,12,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$18,0,934,,java/lang/Object,1,1,1,2,0,0,1,6,2,12,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$19,0,934,,java/lang/Object,1,1,1,2,0,0,1,6,2,12,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$2,0,1060,,java/lang/Object,1,1,1,2,0,0,1,7,2,12,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$20,0,934,,java/lang/Object,1,1,1,2,0,0,1,6,2,12,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$21,0,1509,,java/lang/Object,1,1,1,2,0,0,1,10,4,32,8,1,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$22,0,1251,,java/lang/Object,1,1,1,2,0,0,1,8,2,19,6,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$23,0,1253,,java/lang/Object,1,1,1,2,0,0,1,8,2,19,6,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$24,0,1405,,java/lang/Object,1,2,2,2,0,0,1,8,2,29,10,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$25,0,1228,,java/lang/Object,1,2,2,2,0,0,1,8,3,24,8,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$26,0,1192,,java/lang/Object,1,1,1,2,0,0,1,7,2,21,6,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$27,0,1192,,java/lang/Object,1,1,1,2,0,0,1,7,2,21,6,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$28,0,1268,,java/lang/Object,1,2,2,2,0,0,1,8,2,25,9,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$29,0,1807,,java/lang/Object,1,1,1,2,0,0,1,12,3,36,8,1,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$3,0,1060,,java/lang/Object,1,1,1,2,0,0,1,7,2,12,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$30,0,1766,,java/lang/Object,1,1,1,2,0,0,1,11,3,37,10,3,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$31,0,2039,,java/lang/Object,1,1,1,2,0,0,1,12,3,41,11,2,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$32,0,4275,,java/lang/Object,1,1,1,2,0,0,1,21,10,203,38,11,2,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$33,0,737,,java/lang/Object,1,1,1,2,0,0,1,6,2,8,3,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$4,0,1044,,java/lang/Object,1,1,1,2,0,0,1,7,2,13,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$5,0,1064,,java/lang/Object,1,1,1,2,0,0,1,7,2,12,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$6,0,910,,java/lang/Object,1,1,1,2,0,0,1,6,2,11,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$7,0,1318,,java/lang/Object,1,1,1,2,0,0,1,9,2,21,6,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$8,0,1313,,java/lang/Object,1,1,1,2,0,0,1,9,2,21,6,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FreeColMenuBar$9,0,1241,,java/lang/Object,1,1,1,2,0,0,1,7,3,20,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/FullScreenFrame,0,2680,public final super,javax/swing/JFrame,0,6,1,5,1,0,1,12,6,65,15,1,2,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/GUI,0,41460,public final super,java/lang/Object,0,58,1,68,2,1,44,67,481,5949,1886,313,24,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/GUI$1,0,1274,,java/lang/Object,1,1,1,2,0,0,1,8,5,35,9,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/GUIMessage,0,1865,public final super,java/lang/Object,0,8,1,6,1,0,2,9,7,45,11,1,2,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/ImageLibrary,0,22579,public final super,net/sf/freecol/client/gui/panel/ImageProvider,0,184,2,47,1,0,18,31,169,1915,443,77,33,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/MessageLabel,0,697,public final super,javax/swing/JLabel,0,3,0,1,0,0,1,4,1,5,2,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/TilePopup,0,9210,public final super,javax/swing/JPopupMenu,1,10,1,11,1,0,1,37,44,621,170,32,13,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/WindowedFrame,0,2882,public final super,javax/swing/JFrame,0,6,1,5,1,0,1,14,8,93,19,2,3,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/WindowedFrameListener,0,1471,public final super,java/lang/Object,1,4,0,8,0,0,2,6,8,16,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/ActionManager,0,4161,public super,net/sf/freecol/common/option/OptionGroup,0,6,1,6,1,0,11,28,10,178,55,5,18,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/BuildColonyAction,0,3239,public super,net/sf/freecol/client/gui/action/MapboardAction,0,6,1,6,1,0,1,15,11,93,18,2,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/BuildRoadAction,0,3457,public super,net/sf/freecol/client/gui/action/MapboardAction,0,6,1,6,1,0,1,16,13,110,22,3,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/ChangeAction,0,4159,public super,net/sf/freecol/client/gui/action/MapboardAction,0,6,1,7,1,0,1,17,26,189,45,12,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/ChatAction,0,2633,public super,net/sf/freecol/client/gui/action/FreeColAction,0,6,1,6,1,0,1,13,12,67,11,1,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/ClearOrdersAction,0,2665,public super,net/sf/freecol/client/gui/action/MapboardAction,0,6,1,6,1,0,1,13,9,55,8,1,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/DeclareIndependenceAction,0,2666,public super,net/sf/freecol/client/gui/action/MapboardAction,0,6,1,6,1,0,1,12,10,55,10,2,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/DisbandUnitAction,0,3030,public super,net/sf/freecol/client/gui/action/MapboardAction,0,6,1,6,1,0,1,14,9,83,15,1,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/EndTurnAction,0,2310,public super,net/sf/freecol/client/gui/action/MapboardAction,0,6,1,5,1,0,1,11,6,39,5,1,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/EuropeAction,0,2568,public super,net/sf/freecol/client/gui/action/MapboardAction,0,6,1,6,1,0,1,13,10,55,8,1,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/FortifyAction,0,3139,public super,net/sf/freecol/client/gui/action/MapboardAction,0,6,1,6,1,0,1,15,10,95,17,1,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/FreeColAction,0,10070,public abstract super,javax/swing/AbstractAction,1,11,2,19,1,0,8,41,42,493,120,32,14,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/GotoAction,0,2812,public super,net/sf/freecol/client/gui/action/MapboardAction,0,6,1,6,1,0,1,15,10,60,10,2,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/MapControlsAction,0,3932,public super,net/sf/freecol/client/gui/action/MapboardAction,0,8,1,9,1,0,4,17,23,140,38,3,2,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/MapboardAction,0,2324,public abstract super,net/sf/freecol/client/gui/action/FreeColAction,0,5,1,4,1,0,16,13,10,58,14,1,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/MiniMapZoomInAction,0,3452,public super,net/sf/freecol/client/gui/action/MapboardAction,0,6,1,6,1,0,1,16,10,106,20,3,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/MiniMapZoomOutAction,0,3460,public super,net/sf/freecol/client/gui/action/MapboardAction,0,6,1,6,1,0,1,16,10,106,20,3,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/PlowAction,0,4105,public super,net/sf/freecol/client/gui/action/MapboardAction,0,7,1,8,1,0,1,17,22,212,49,4,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/SkipUnitAction,0,3005,public super,net/sf/freecol/client/gui/action/MapboardAction,0,6,1,6,1,0,1,14,9,83,15,1,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/action/WaitAction,0,2710,public super,net/sf/freecol/client/gui/action/MapboardAction,0,6,1,5,1,0,1,12,6,71,13,1,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/i18n/Messages,0,3674,public final super,java/lang/Object,0,8,1,7,1,0,63,17,21,204,55,8,8,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/option/BooleanOptionUI,0,3663,public final super,javax/swing/JPanel,2,7,1,8,1,0,2,18,11,124,34,3,4,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/option/FreeColActionUI,0,6813,public final super,javax/swing/JPanel,2,11,1,17,6,1,2,27,27,343,87,11,12,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/option/FreeColActionUI$BlinkingLabel,0,4135,,javax/swing/JLabel,3,3,1,14,0,0,1,17,17,130,42,1,3,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/option/IntegerOptionUI,0,3975,public final super,javax/swing/JPanel,2,7,1,8,1,0,2,22,11,155,42,5,6,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/option/OptionGroupUI,0,4260,public final super,javax/swing/JPanel,1,8,1,6,1,0,3,27,18,190,53,13,8,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/option/OptionMapUI,0,4703,public final super,javax/swing/JPanel,1,8,1,6,1,0,3,28,15,223,65,11,11,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/option/OptionUpdater,0,418,public abstract interface,java/lang/Object,0,3,0,2,0,0,6,3,2,0,0,0,0,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/option/SelectOptionUI,0,4021,public final super,javax/swing/JPanel,2,7,1,8,1,0,2,21,12,153,46,8,5,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/CaptureGoodsDialog,0,6221,public final super,net/sf/freecol/client/gui/panel/FreeColDialog,1,11,1,10,4,5,5,25,22,339,88,17,10,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/CaptureGoodsDialog$1,0,1532,,java/awt/event/MouseAdapter,0,1,1,2,0,0,1,8,5,39,12,2,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/CaptureGoodsDialog$2,0,1446,,javax/swing/AbstractAction,0,1,1,2,0,0,1,8,4,37,11,2,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/CaptureGoodsDialog$3,0,1354,,javax/swing/AbstractAction,0,1,1,2,0,0,1,8,3,32,9,2,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/CaptureGoodsDialog$CheckBoxRenderer,0,1561,private,javax/swing/JCheckBox,1,1,1,2,0,0,1,11,2,31,12,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/CaptureGoodsDialog$GoodsItem,0,1322,,javax/swing/JCheckBox,0,3,1,3,0,0,5,7,3,31,9,0,2,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ChatPanel,0,3698,public final super,net/sf/freecol/client/gui/panel/FreeColPanel,1,9,1,6,1,0,1,18,8,125,32,6,4,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ChoiceItem,0,1183,public super,java/lang/Object,0,5,0,5,0,0,3,5,5,28,11,0,3,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ChooseFoundingFatherDialog,0,4051,public final super,net/sf/freecol/client/gui/panel/FreeColDialog,1,9,1,7,2,1,2,17,12,154,52,8,3,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ChooseFoundingFatherDialog$FoundingFatherPanel,0,4384,protected,javax/swing/JPanel,0,8,1,5,0,0,1,19,9,320,70,10,13,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ClientOptionsDialog,0,5645,public final super,net/sf/freecol/client/gui/panel/FreeColDialog,1,13,1,6,1,0,2,29,9,248,60,5,11,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel,0,22030,public final super,javax/swing/JLayeredPane,1,34,1,46,17,10,19,61,76,1564,434,49,31,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel$1,0,520,,java/awt/event/MouseAdapter,0,1,1,1,0,0,1,3,1,6,3,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel$BuildingBox,0,3899,public final,javax/swing/JComboBox,0,3,1,2,0,2,3,14,9,234,62,16,5,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel$BuildingBox$BuildingBoxItem,0,1121,public final,java/lang/Object,0,3,1,4,0,0,2,5,4,21,10,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel$BuildingBox$BuildingBoxListener,0,1879,public final,java/lang/Object,1,3,1,2,0,0,1,9,2,29,11,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel$BuildingsPanel,0,2675,public final,javax/swing/JPanel,0,2,1,5,2,1,2,9,7,64,21,3,3,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel$BuildingsPanel$ASingleBuildingPanel,0,7200,public final,javax/swing/JPanel,1,3,1,5,0,0,5,33,15,380,101,15,13,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel$CargoPanel,0,5442,public final,javax/swing/JPanel,0,2,1,5,0,0,3,18,30,300,96,12,2,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel$ColonyNameBox,0,2399,public final,javax/swing/JComboBox,0,3,1,3,1,2,3,8,4,57,25,1,3,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel$ColonyNameBox$ColonyNameBoxListener,0,1488,public final,java/lang/Object,1,3,1,2,0,0,1,7,2,23,10,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel$ColonyNameBox$MyCellRenderer,0,2126,public final,javax/swing/JLabel,1,1,1,2,0,0,1,15,2,36,12,1,2,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel$InPortPanel,0,870,public final,javax/swing/JPanel,0,1,1,3,0,0,2,5,3,12,5,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel$OutsideColonyPanel,0,2929,public final,javax/swing/JPanel,0,2,1,3,0,0,2,13,11,95,30,4,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel$ProductionPanel,0,3420,public final,javax/swing/JPanel,0,2,1,2,0,0,1,12,18,411,134,39,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel$TilePanel,0,3450,public final,javax/swing/JLayeredPane,0,2,1,5,2,1,2,14,9,133,41,8,3,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel$TilePanel$ASingleTilePanel,0,8526,public final,javax/swing/JPanel,0,4,1,5,0,0,2,32,29,502,137,22,6,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColonyPanel$WarehousePanel,0,3601,public final,javax/swing/JPanel,0,2,1,5,0,0,3,14,9,106,34,4,2,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColopediaPanel,0,24053,public final super,net/sf/freecol/client/gui/panel/FreeColPanel,1,81,1,23,1,0,1,44,48,6102,618,950,63,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColorCellEditor,0,5154,public final super,javax/swing/AbstractCellEditor,2,17,1,10,3,1,2,24,18,217,67,2,4,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColorCellEditor$ColorChooserPanel,0,2011,final private,javax/swing/JPanel,0,1,1,1,0,0,1,9,1,93,27,4,3,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/ColorCellRenderer,0,1909,public super,javax/swing/JLabel,1,5,0,2,0,0,1,13,4,63,20,1,2,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/DeclarationDialog,0,4170,public final super,net/sf/freecol/client/gui/panel/FreeColDialog,0,10,1,6,2,4,6,21,7,145,38,6,6,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/DeclarationDialog$1,0,1310,,java/lang/Object,1,1,1,3,1,1,2,7,3,26,8,2,3,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/DeclarationDialog$1$1,0,1196,,java/lang/Object,1,1,1,2,0,0,1,7,2,13,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/DeclarationDialog$2,0,903,,java/awt/event/MouseAdapter,0,1,1,2,0,0,1,5,2,12,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/DeclarationDialog$3,0,1066,,java/lang/Object,1,1,1,2,0,0,1,6,2,11,4,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/DeclarationDialog$SignaturePanel,0,5625,private,javax/swing/JPanel,0,5,1,15,5,1,3,21,32,416,127,19,7,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/DeclarationDialog$SignaturePanel$1,0,1577,,java/lang/Object,1,1,1,2,0,0,1,6,4,58,15,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/DefaultTransferHandler,0,10910,public final super,javax/swing/TransferHandler,0,10,2,12,4,3,5,47,109,769,194,27,7,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/DefaultTransferHandler$1,1,271,static,java/lang/Object,0,0,0,0,0,0,1,1,0,0,0,0,0,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/DefaultTransferHandler$FreeColDragGestureRecognizer,0,1567,static private,java/awt/dnd/DragGestureRecognizer,0,0,0,4,0,0,1,7,4,24,11,0,1,
freecol,freecol-0.5.3,net/sf/freecol/client/gui/panel/DefaultTransferHandler$FreeColDragHandler,0,5173,static private,java/lang/Object,2,1,0,9,1,0,1,26,19,242,81,18,3,
