System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/ExsltDynamic,0,7483,public super,org/apache/xalan/lib/ExsltBase,0,1,0,7,0,0,1,27,42,674,205,85,21,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/ExsltMath,0,4154,public super,org/apache/xalan/lib/ExsltBase,0,7,0,20,0,0,0,10,45,285,81,30,5,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/ExsltSets,0,2915,public super,org/apache/xalan/lib/ExsltBase,0,0,0,7,0,0,1,10,26,251,85,28,12,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/ExsltStrings,0,4252,public super,org/apache/xalan/lib/ExsltBase,0,0,0,10,0,1,0,16,27,331,108,36,7,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/ExsltStrings$DocumentHolder,0,1127,static private,java/lang/Object,0,1,0,3,1,0,1,7,3,17,2,1,2,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/Extensions,0,7230,public super,java/lang/Object,0,2,2,12,1,1,1,37,25,324,77,47,12,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/Extensions$DocumentHolder,0,1119,static private,java/lang/Object,0,1,0,3,1,0,1,7,3,17,2,1,2,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/NodeInfo,0,2600,public super,java/lang/Object,0,0,0,9,0,0,0,10,25,195,57,24,1,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/ObjectFactory,0,8183,super,java/lang/Object,0,6,1,13,1,1,1,27,46,665,153,83,14,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/ObjectFactory$ConfigurationError,0,783,static,java/lang/Error,0,2,0,2,0,0,1,5,2,10,5,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/PipeDocument,0,6253,public super,java/lang/Object,0,0,0,3,0,0,0,30,14,264,91,42,5,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/Redirect,0,7911,public super,java/lang/Object,0,4,0,10,0,0,0,22,46,506,173,53,10,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/SecuritySupport,0,2423,super,java/lang/Object,0,1,0,11,0,0,2,14,13,67,13,9,4,
