System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
ant,ant-1.5.3.1,org/apache/tools/ant/RuntimeConfigurable,0,3969,public super,java/lang/Object,0,6,0,12,0,0,7,15,20,177,63,6,5,
ant,ant-1.5.3.1,org/apache/tools/ant/Target,0,5608,public super,java/lang/Object,1,7,0,22,0,0,17,15,44,359,103,16,7,
ant,ant-1.5.3.1,org/apache/tools/ant/Task,0,5531,public abstract super,org/apache/tools/ant/ProjectComponent,0,8,0,26,0,0,243,13,34,273,108,7,4,
ant,ant-1.5.3.1,org/apache/tools/ant/TaskAdapter,0,3437,public super,org/apache/tools/ant/Task,0,2,1,6,1,0,4,17,11,223,42,18,6,
ant,ant-1.5.3.1,org/apache/tools/ant/TaskContainer,0,179,public abstract interface,java/lang/Object,0,0,0,1,0,0,6,3,1,0,0,0,0,
ant,ant-1.5.3.1,org/apache/tools/ant/UnknownElement,0,7140,public super,org/apache/tools/ant/Task,0,3,0,15,0,0,5,17,34,430,138,14,6,
ant,ant-1.5.3.1,org/apache/tools/ant/XmlLogger,0,9364,public super,java/lang/Object,1,18,0,16,0,2,0,41,43,601,161,55,17,
ant,ant-1.5.3.1,org/apache/tools/ant/XmlLogger$1,0,192,,java/lang/Object,0,0,0,0,0,0,1,1,0,0,0,0,0,
ant,ant-1.5.3.1,org/apache/tools/ant/XmlLogger$TimedElement,0,1328,static private,java/lang/Object,0,2,0,6,5,0,1,5,6,22,8,0,1,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/BaseFilterReader,0,2331,public abstract super,java/io/FilterReader,0,2,0,10,0,0,14,14,19,138,41,9,6,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/BaseParamFilterReader,0,935,public abstract super,org/apache/tools/ant/filters/BaseFilterReader,1,1,0,4,0,0,9,5,4,17,7,0,2,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/ChainableReader,0,193,public abstract interface,java/lang/Object,0,0,0,1,0,0,13,2,1,0,0,0,0,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/ClassConstants,0,3029,public final super,org/apache/tools/ant/filters/BaseFilterReader,1,3,1,5,1,0,1,19,13,160,37,19,4,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/ExpandProperties,0,1538,public final super,org/apache/tools/ant/filters/BaseFilterReader,1,1,0,4,0,0,1,7,9,82,27,5,3,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/HeadFilter,0,2052,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,3,0,7,0,0,1,11,13,103,35,5,4,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/LineContains,0,2817,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,3,0,8,0,1,1,10,19,162,54,8,5,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/LineContains$Contains,0,690,public static,java/lang/Object,0,1,0,3,0,0,1,3,3,10,4,0,1,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/LineContainsRegExp,0,3180,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,3,0,8,0,0,1,13,19,176,60,12,6,
