System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
freecol,freecol-0.5.0,net/sf/freecol/common/networking/NetworkReplyObject,0,1226,public super,java/lang/Object,0,5,0,4,0,0,2,6,6,34,12,1,2,
freecol,freecol-0.5.0,net/sf/freecol/common/networking/ReceivingThread,0,6762,final super,java/lang/Thread,0,11,1,13,3,2,3,30,24,262,62,18,9,
freecol,freecol-0.5.0,net/sf/freecol/common/networking/ReceivingThread$1,0,1068,,java/lang/Thread,0,2,2,2,0,0,1,5,2,16,7,0,1,
freecol,freecol-0.5.0,net/sf/freecol/common/networking/ReceivingThread$FreeColNetworkInputStream,0,2475,,java/io/InputStream,0,9,1,5,0,0,1,9,34,305,97,4,2,
freecol,freecol-0.5.0,net/sf/freecol/common/option/AbstractOption,0,2264,public abstract super,java/lang/Object,1,9,1,10,1,0,4,11,11,50,13,1,1,
freecol,freecol-0.5.0,net/sf/freecol/common/option/BooleanOption,0,2765,public super,net/sf/freecol/common/option/AbstractOption,0,7,1,8,1,0,7,11,9,64,20,2,1,
freecol,freecol-0.5.0,net/sf/freecol/common/option/IntegerOption,0,2986,public super,net/sf/freecol/common/option/AbstractOption,0,9,1,10,1,0,6,11,11,75,26,2,1,
freecol,freecol-0.5.0,net/sf/freecol/common/option/Option,0,611,public abstract interface,java/lang/Object,0,4,0,6,0,0,6,5,6,0,0,0,0,
freecol,freecol-0.5.0,net/sf/freecol/common/option/OptionGroup,0,3026,public super,net/sf/freecol/common/option/AbstractOption,0,6,1,9,1,0,6,14,11,75,17,3,3,
freecol,freecol-0.5.0,net/sf/freecol/common/option/OptionMap,0,5445,public abstract super,net/sf/freecol/common/option/OptionGroup,0,7,1,13,1,0,3,23,23,232,66,13,7,
freecol,freecol-0.5.0,net/sf/freecol/common/option/SelectOption,0,2988,public super,net/sf/freecol/common/option/AbstractOption,0,7,1,10,1,0,4,11,11,70,23,2,1,
freecol,freecol-0.5.0,net/sf/freecol/common/util/EmptyIterator,0,1003,public final super,java/lang/Object,1,4,0,5,0,0,1,7,5,18,1,0,4,
freecol,freecol-0.5.0,net/sf/freecol/common/util/Xml,0,4560,public final super,java/lang/Object,0,3,0,13,0,2,8,24,18,141,35,12,8,
freecol,freecol-0.5.0,net/sf/freecol/common/util/Xml$Exception,0,465,public final static,java/lang/RuntimeException,0,0,0,1,0,0,1,3,1,4,2,0,1,
freecol,freecol-0.5.0,net/sf/freecol/common/util/Xml$Method,0,240,public abstract static interface,java/lang/Object,0,0,0,1,0,0,9,3,1,0,0,0,0,
freecol,freecol-0.5.0,net/sf/freecol/server/FreeColServer,0,18118,public final super,java/lang/Object,0,25,1,31,1,1,29,66,68,1009,276,71,44,
freecol,freecol-0.5.0,net/sf/freecol/server/FreeColServer$1,0,761,,java/lang/Object,1,1,1,2,0,0,1,5,2,10,4,0,1,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/AIColony,0,20151,public super,net/sf/freecol/server/ai/AIObject,0,10,1,21,1,2,8,44,218,2267,656,178,18,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/AIColony$1,0,917,,java/lang/Object,1,1,1,2,0,0,1,7,2,24,7,2,2,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/AIColony$2,0,971,,java/lang/Object,1,1,1,2,0,0,1,7,2,30,9,2,2,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/AIGoods,0,6753,public super,net/sf/freecol/server/ai/AIObject,1,12,1,19,1,0,4,22,31,293,88,2,8,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/AIInGameInputHandler,0,8036,public final super,java/lang/Object,1,8,1,10,2,1,3,31,46,434,108,32,8,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/AIInGameInputHandler$1,0,1866,,java/lang/Thread,0,2,2,2,0,0,1,12,2,42,11,4,3,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/AIMain,0,8357,public super,java/lang/Object,1,9,1,20,1,0,32,37,44,464,136,21,20,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/AIObject,0,1428,public abstract super,java/lang/Object,0,4,0,9,0,0,9,8,9,25,8,0,1,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/AIPlayer,0,37146,public super,net/sf/freecol/server/ai/AIObject,0,19,1,43,3,4,11,80,393,3995,1119,388,45,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/AIPlayer$1,0,1771,,java/lang/Object,1,3,1,4,0,0,1,10,8,54,21,2,1,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/AIPlayer$2,0,2080,,java/lang/Object,1,3,1,4,0,0,1,11,10,72,28,3,1,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/AIPlayer$3,0,933,,java/lang/Object,1,1,1,2,0,0,1,7,2,24,7,2,2,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/AIPlayer$4,0,908,,java/lang/Object,1,1,1,2,0,0,1,7,2,24,7,2,2,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/AIUnit,0,7751,public super,net/sf/freecol/server/ai/AIObject,1,8,1,21,1,0,22,34,53,453,130,6,19,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/ColonyPlan,0,10258,public super,java/lang/Object,0,8,1,16,1,1,2,27,138,1214,304,77,9,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/ColonyPlan$1,0,981,,java/lang/Object,1,1,1,2,0,0,1,7,2,30,9,2,2,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/GoodsWish,0,3804,public super,net/sf/freecol/server/ai/Wish,0,6,1,8,1,0,4,15,12,151,51,2,3,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/TileImprovement,0,4765,public super,net/sf/freecol/server/ai/AIObject,0,12,1,16,1,0,5,15,21,184,63,2,2,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/Transportable,0,783,public abstract interface,java/lang/Object,0,3,0,8,0,0,8,7,8,0,0,0,0,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/Wish,0,2458,public abstract super,net/sf/freecol/server/ai/AIObject,0,9,1,9,1,0,7,12,10,61,18,1,2,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/WorkLocationPlan,0,5853,public super,java/lang/Object,0,9,1,15,1,0,4,22,42,289,91,11,4,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/WorkerWish,0,4389,public super,net/sf/freecol/server/ai/Wish,0,7,1,9,1,0,4,19,13,185,59,2,4,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/BuildColonyMission,0,9965,public super,net/sf/freecol/server/ai/mission/Mission,0,9,1,14,1,0,3,32,69,638,189,31,7,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/CashInTreasureTrainMission,0,5254,public super,net/sf/freecol/server/ai/mission/Mission,0,5,1,12,1,1,3,23,22,149,43,8,3,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/CashInTreasureTrainMission$1,0,1433,,java/lang/Object,1,2,1,4,0,0,1,8,5,28,10,1,1,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/DefendSettlementMission,0,7227,public super,net/sf/freecol/server/ai/mission/Mission,0,6,1,12,1,0,2,25,40,356,110,25,4,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/IndianBringGiftMission,0,8418,public super,net/sf/freecol/server/ai/mission/Mission,0,7,1,11,1,0,2,34,37,390,110,19,5,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/IndianDemandMission,0,10232,public super,net/sf/freecol/server/ai/mission/Mission,0,7,1,11,1,0,2,35,53,676,188,56,6,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/Mission,0,6772,public abstract super,net/sf/freecol/server/ai/AIObject,0,10,1,18,1,2,17,27,36,268,68,11,6,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/Mission$1,0,2466,,java/lang/Object,1,2,1,4,0,0,1,13,19,144,49,6,1,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/Mission$2,0,1551,,java/lang/Object,1,2,1,4,0,0,1,9,7,37,13,2,1,
