System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Javac$JarFilenameFilter,0,875,,java/lang/Object,1,1,1,2,0,0,1,7,2,10,4,0,1,
ant,ant-1.1,org/apache/tools/ant/taskdefs/JavacOutputStream,0,1342,super,java/io/OutputStream,0,3,0,4,0,0,0,8,8,61,19,2,3,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Javadoc,0,17356,public super,org/apache/tools/ant/taskdefs/Exec,0,47,0,58,0,5,5,24,166,1620,524,49,26,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Javadoc$DocletInfo,0,1845,public,java/lang/Object,0,4,1,8,0,0,1,8,10,60,21,1,4,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Javadoc$DocletParam,0,1016,public,java/lang/Object,0,3,1,5,0,0,2,4,5,20,9,0,1,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Javadoc$GroupArgument,0,1040,public,java/lang/Object,0,3,1,5,0,0,1,4,5,20,9,0,1,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Javadoc$JavaReader,0,1566,,java/io/FilterReader,0,1,1,4,0,0,1,7,25,166,52,19,1,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Javadoc$LinkArgument,0,1353,public,java/lang/Object,0,4,1,7,0,0,1,6,7,31,13,0,1,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Jikes,0,1671,public super,java/lang/Object,0,2,0,2,0,0,1,11,2,53,16,5,4,
ant,ant-1.1,org/apache/tools/ant/taskdefs/JikesOutputParser,0,1993,public super,java/lang/Object,0,6,0,7,0,0,2,7,17,109,36,2,1,
ant,ant-1.1,org/apache/tools/ant/taskdefs/KeySubst,0,4178,public super,org/apache/tools/ant/Task,0,4,0,8,0,0,0,19,17,259,76,24,9,
ant,ant-1.1,org/apache/tools/ant/taskdefs/MatchingTask,0,5664,public abstract super,org/apache/tools/ant/Task,0,3,0,15,0,1,12,16,42,348,103,19,16,
ant,ant-1.1,org/apache/tools/ant/taskdefs/MatchingTask$NameEntry,0,1160,public,java/lang/Object,0,3,1,5,0,0,2,5,8,39,14,0,1,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Mkdir,0,1300,public super,org/apache/tools/ant/Task,0,1,0,3,0,0,0,8,5,51,12,3,3,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Patch,0,2673,public super,org/apache/tools/ant/taskdefs/Exec,0,7,0,10,0,0,0,9,19,164,45,1,5,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Property,0,5671,public super,org/apache/tools/ant/Task,0,5,0,15,0,0,1,20,37,394,127,33,12,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Rename,0,1596,public super,org/apache/tools/ant/Task,0,3,0,5,0,0,0,8,9,72,18,0,3,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Replace,0,3832,public super,org/apache/tools/ant/taskdefs/MatchingTask,0,4,0,8,0,0,0,17,18,240,71,14,13,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Rmic,0,9058,public super,org/apache/tools/ant/taskdefs/MatchingTask,0,9,1,18,1,0,0,23,64,792,233,52,17,
ant,ant-1.1,org/apache/tools/ant/taskdefs/SignJar,0,3653,public super,org/apache/tools/ant/Task,0,11,0,13,0,0,0,9,26,268,80,2,5,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Tar,0,3638,public super,org/apache/tools/ant/taskdefs/MatchingTask,0,2,0,5,0,0,0,18,10,189,56,18,9,
ant,ant-1.1,org/apache/tools/ant/taskdefs/TaskOutputStream,0,1174,public super,java/io/OutputStream,0,3,0,3,0,0,1,7,6,52,18,2,3,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Taskdef,0,1908,public super,org/apache/tools/ant/Task,0,2,0,6,0,0,1,10,8,67,19,4,3,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Touch,0,4738,public super,org/apache/tools/ant/Task,0,6,1,8,1,0,2,25,19,276,54,14,8,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Tstamp,0,1364,public super,org/apache/tools/ant/Task,0,0,0,2,0,0,0,9,2,52,11,5,5,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Untar,0,3791,public super,org/apache/tools/ant/Task,0,2,0,4,0,0,0,18,12,223,52,16,9,
ant,ant-1.1,org/apache/tools/ant/taskdefs/XSLTLiaison,0,451,public abstract interface,java/lang/Object,0,0,0,2,0,0,1,3,2,0,0,0,0,
ant,ant-1.1,org/apache/tools/ant/taskdefs/XSLTProcess,0,4408,public super,org/apache/tools/ant/taskdefs/MatchingTask,0,5,0,8,0,0,0,15,18,318,89,17,9,
ant,ant-1.1,org/apache/tools/ant/taskdefs/Zip,0,5411,public super,org/apache/tools/ant/taskdefs/MatchingTask,0,4,0,9,0,0,1,24,24,379,119,37,12,
ant,ant-1.1,org/apache/tools/tar/TarBuffer,0,5677,public super,java/lang/Object,0,11,0,21,0,0,2,12,57,575,157,8,19,
ant,ant-1.1,org/apache/tools/tar/TarConstants,0,885,public abstract interface,java/lang/Object,0,22,0,0,0,0,1,4,0,0,0,0,0,
ant,ant-1.1,org/apache/tools/tar/TarEntry,0,6940,public super,java/lang/Object,1,15,0,28,0,0,4,15,51,699,224,36,16,
ant,ant-1.1,org/apache/tools/tar/TarInputStream,0,5116,public super,java/io/FilterInputStream,0,8,0,16,0,0,1,13,44,533,185,24,9,
ant,ant-1.1,org/apache/tools/tar/TarOutputStream,0,3738,public super,java/io/FilterOutputStream,0,8,0,14,0,0,1,11,24,341,122,13,8,
ant,ant-1.1,org/apache/tools/tar/TarUtils,0,2210,public super,java/lang/Object,0,0,0,8,0,0,1,8,24,263,109,27,2,
