System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
freecol,freecol-0.10.4,net/sf/freecol/FreeCol,0,21089,public final super,java/lang/Object,0,49,0,36,0,2,47,55,128,1669,193,86,31,
freecol,freecol-0.10.4,net/sf/freecol/FreeCol$1,0,1264,static,java/lang/Object,1,1,1,2,0,0,1,8,2,20,6,0,2,
freecol,freecol-0.10.4,net/sf/freecol/FreeCol$2,0,773,static,java/lang/Thread,0,1,1,2,0,0,1,4,2,11,4,0,1,
freecol,freecol-0.10.4,net/sf/freecol/client/ClientOptions,0,13983,public super,net/sf/freecol/common/option/OptionGroup,0,86,0,20,1,7,27,42,33,386,90,23,19,
freecol,freecol-0.10.4,net/sf/freecol/client/ClientOptions$1,0,1276,static,java/lang/Object,1,0,0,3,1,0,1,7,5,32,10,0,1,
freecol,freecol-0.10.4,net/sf/freecol/client/ClientOptions$2,0,1092,static,java/lang/Object,1,0,0,3,1,0,1,6,3,16,6,0,1,
freecol,freecol-0.10.4,net/sf/freecol/client/ClientOptions$3,0,1079,static,java/lang/Object,1,0,0,3,1,0,1,5,4,26,10,1,1,
freecol,freecol-0.10.4,net/sf/freecol/client/ClientOptions$4,0,1078,static,java/lang/Object,1,0,0,3,1,0,1,5,4,26,10,1,1,
freecol,freecol-0.10.4,net/sf/freecol/client/ClientOptions$5,0,1175,static,java/lang/Object,1,0,0,3,1,0,1,6,4,30,10,1,1,
freecol,freecol-0.10.4,net/sf/freecol/client/ClientOptions$6,0,2501,,java/lang/Object,1,1,1,4,1,0,1,15,12,91,32,6,1,
freecol,freecol-0.10.4,net/sf/freecol/client/ClientOptions$7,0,1334,,java/lang/Object,1,1,1,3,1,0,1,7,3,21,8,0,1,
freecol,freecol-0.10.4,net/sf/freecol/client/FreeColClient,0,15663,public final super,java/lang/Object,0,22,0,44,2,2,244,49,80,704,190,29,23,
freecol,freecol-0.10.4,net/sf/freecol/client/FreeColClient$1,0,1163,,java/lang/Object,1,5,5,2,0,0,1,8,3,35,16,0,1,
